factor,source_type,signal_date,available_at,available_at_rule,execution_date,execution_price,exit_date,return_lag_sessions,rationale
dealer_net_buy,institutional_flow,2021-01-04,2021-01-04T18:00:00+08:00,same_session_after_close,2021-01-05,next_exchange_session_close,2021-01-06,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
roa,fundamental,2023-12-20,2023-12-20T18:00:00+08:00,same_session_after_close,2023-12-21,next_exchange_session_close,2023-12-22,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-21,2023-12-21T18:00:00+08:00,same_session_after_close,2023-12-22,next_exchange_session_close,2023-12-25,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-22,2023-12-22T18:00:00+08:00,same_session_after_close,2023-12-25,next_exchange_session_close,2023-12-26,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-25,2023-12-25T18:00:00+08:00,same_session_after_close,2023-12-26,next_exchange_session_close,2023-12-27,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-26,2023-12-26T18:00:00+08:00,same_session_after_close,2023-12-27,next_exchange_session_close,2023-12-28,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-27,2023-12-27T18:00:00+08:00,same_session_after_close,2023-12-28,next_exchange_session_close,2023-12-29,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2023-12-28,2023-12-28T18:00:00+08:00,same_session_after_close,2023-12-29,next_exchange_session_close,2024-01-02,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-01,2024-01-01T18:00:00+08:00,same_session_after_close,2024-01-02,next_exchange_session_close,2024-01-03,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-02,2024-01-02T18:00:00+08:00,same_session_after_close,2024-01-03,next_exchange_session_close,2024-01-04,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-03,2024-01-03T18:00:00+08:00,same_session_after_close,2024-01-04,next_exchange_session_close,2024-01-05,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-04,2024-01-04T18:00:00+08:00,same_session_after_close,2024-01-05,next_exchange_session_close,2024-01-08,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-05,2024-01-05T18:00:00+08:00,same_session_after_close,2024-01-08,next_exchange_session_close,2024-01-09,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-08,2024-01-08T18:00:00+08:00,same_session_after_close,2024-01-09,next_exchange_session_close,2024-01-10,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-09,2024-01-09T18:00:00+08:00,same_session_after_close,2024-01-10,next_exchange_session_close,2024-01-11,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-10,2024-01-10T18:00:00+08:00,same_session_after_close,2024-01-11,next_exchange_session_close,2024-01-12,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-11,2024-01-11T18:00:00+08:00,same_session_after_close,2024-01-12,next_exchange_session_close,2024-01-15,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-12,2024-01-12T18:00:00+08:00,same_session_after_close,2024-01-15,next_exchange_session_close,2024-01-16,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-15,2024-01-15T18:00:00+08:00,same_session_after_close,2024-01-16,next_exchange_session_close,2024-01-17,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-16,2024-01-16T18:00:00+08:00,same_session_after_close,2024-01-17,next_exchange_session_close,2024-01-18,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-17,2024-01-17T18:00:00+08:00,same_session_after_close,2024-01-18,next_exchange_session_close,2024-01-19,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-18,2024-01-18T18:00:00+08:00,same_session_after_close,2024-01-19,next_exchange_session_close,2024-01-22,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-19,2024-01-19T18:00:00+08:00,same_session_after_close,2024-01-22,next_exchange_session_close,2024-01-23,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-22,2024-01-22T18:00:00+08:00,same_session_after_close,2024-01-23,next_exchange_session_close,2024-01-24,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-23,2024-01-23T18:00:00+08:00,same_session_after_close,2024-01-24,next_exchange_session_close,2024-01-25,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-24,2024-01-24T18:00:00+08:00,same_session_after_close,2024-01-25,next_exchange_session_close,2024-01-26,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-25,2024-01-25T18:00:00+08:00,same_session_after_close,2024-01-26,next_exchange_session_close,2024-01-29,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-26,2024-01-26T18:00:00+08:00,same_session_after_close,2024-01-29,next_exchange_session_close,2024-01-30,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-29,2024-01-29T18:00:00+08:00,same_session_after_close,2024-01-30,next_exchange_session_close,2024-01-31,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-30,2024-01-30T18:00:00+08:00,same_session_after_close,2024-01-31,next_exchange_session_close,2024-02-01,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
roa,fundamental,2024-01-31,2024-01-31T18:00:00+08:00,same_session_after_close,2024-02-01,next_exchange_session_close,2024-02-02,1,"The cached fundamental panel does not carry exact release timestamps, so replay treats each observation as available only after that session's close."
